type,language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventID,eventDate,samplingProtocol,locationID,waterBody,countryCode,stateProvince,municipality,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimLatitude,verbatimLongitude,verbatimSRS,verbatimCoordinateSystem
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21345835,2007-09-18,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21476371,2010-06-01,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,0.7,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21493887,2010-09-21,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,0.7,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21616341,2013-06-17,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,0.6,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21625265,2013-08-22,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,0.3,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781273,2017-06-20,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21919728,2020-06-22,transect monitoring,TR289400.3,AA I,BE,Antwerp,Turnhout,0,0.6,Turnhout; wegje naast spoorweg; 100m opw brug,51.29563,4.92464,WGS84,100,220788,188774,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396202,2008-08-20,transect monitoring,TR291000.1,DE AA - NATTENLOOP,BE,Antwerp,Turnhout,0,,Turnhout; Parkring,51.30171,4.94250,WGS84,100,221474,190015,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21540583,2011-08-04,transect monitoring,TR291000.1,DE AA - NATTENLOOP,BE,Antwerp,Turnhout,0,0.7,Turnhout; Parkring,51.30171,4.94250,WGS84,100,221474,190015,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21618969,2013-06-19,transect monitoring,TR291000.1,DE AA - NATTENLOOP,BE,Antwerp,Turnhout,0,0.6,Turnhout; Parkring,51.30171,4.94250,WGS84,100,221474,190015,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21915738,2020-05-27,transect monitoring,TR291000.1,DE AA - NATTENLOOP,BE,Antwerp,Turnhout,0,0.6,Turnhout; Parkring,51.30171,4.94250,WGS84,100,221474,190015,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396203,2008-08-20,transect monitoring,TR291000.2,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,,Oud-Turnhout; Eigen; opw mtp 292000,51.31690,4.97340,WGS84,100,223181,192156,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21540581,2011-08-04,transect monitoring,TR291000.2,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,0.4,Oud-Turnhout; Eigen; opw mtp 292000,51.31690,4.97340,WGS84,100,223181,192156,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21618967,2013-06-19,transect monitoring,TR291000.2,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,0.5,Oud-Turnhout; Eigen; opw mtp 292000,51.31690,4.97340,WGS84,100,223181,192156,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21915736,2020-05-27,transect monitoring,TR291000.2,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,0.6,Oud-Turnhout; Eigen; opw mtp 292000,51.31690,4.97340,WGS84,100,223181,192156,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396204,2008-08-20,transect monitoring,TR291000.3,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,,Oud-Turnhout; De Laks; 100m afw mtp 292350,51.34855,4.98969,WGS84,100,226712,193262,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21540582,2011-08-04,transect monitoring,TR291000.3,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,0.4,Oud-Turnhout; De Laks; 100m afw mtp 292350,51.34855,4.98969,WGS84,100,226712,193262,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21618968,2013-06-19,transect monitoring,TR291000.3,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,0.4,Oud-Turnhout; De Laks; 100m afw mtp 292350,51.34855,4.98969,WGS84,100,226712,193262,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21915737,2020-05-27,transect monitoring,TR291000.3,DE AA - NATTENLOOP,BE,Antwerp,Oud-Turnhout,0,0.4,Oud-Turnhout; De Laks; 100m afw mtp 292350,51.34855,4.98969,WGS84,100,226712,193262,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396205,2008-08-06,transect monitoring,TR292600.1,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,,Vorselaar; Sassenhout; afw brug,51.20732,4.79290,WGS84,100,210902,179641,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21535608,2011-07-18,transect monitoring,TR292600.1,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.6,Vorselaar; Sassenhout; afw brug,51.20732,4.79290,WGS84,100,210902,179641,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781272,2017-06-20,transect monitoring,TR292600.1,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.2,Vorselaar; Sassenhout; afw brug,51.20732,4.79290,WGS84,100,210902,179641,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21915740,2020-05-28,transect monitoring,TR292600.1,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.6,Vorselaar; Sassenhout; afw brug,51.20732,4.79290,WGS84,100,210902,179641,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396206,2008-08-06,transect monitoring,TR292600.2,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,,Lille; Rooverstraat; 150m afw brug (hoek hooiland),51.23450,4.79042,WGS84,100,213925,179451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21535609,2011-07-18,transect monitoring,TR292600.2,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.6,Lille; Rooverstraat; 150m afw brug (hoek hooiland),51.23450,4.79042,WGS84,100,213925,179451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781274,2017-06-20,transect monitoring,TR292600.2,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.4,Lille; Rooverstraat; 150m afw brug (hoek hooiland),51.23450,4.79042,WGS84,100,213925,179451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21915741,2020-05-28,transect monitoring,TR292600.2,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.5,Lille; Rooverstraat; 150m afw brug (hoek hooiland),51.23450,4.79042,WGS84,100,213925,179451,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21778841,2017-06-14,transect monitoring,TR292600.4,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.3,"Vorselaar; Vispluk; parking Taverne ""De Wingerd""; afw brug",51.21913,4.78444,WGS84,100,212213,179043,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21915739,2020-05-28,transect monitoring,TR292600.4,BOSBEEK - DIEPTELOOP,BE,Antwerp,Vorselaar,0,0.4,"Vorselaar; Vispluk; parking Taverne ""De Wingerd""; afw brug",51.21913,4.78444,WGS84,100,212213,179043,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449369,2009-08-05,transect monitoring,TR292800.1,LAAKBEEK,BE,Antwerp,Lille,0,0.7,Poederlee; Zielsestraat/Heide (120m afw stuw FC mtp 292800),51.22986,4.85131,WGS84,100,213435,183707,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21583537,2012-08-14,transect monitoring,TR292800.1,LAAKBEEK,BE,Antwerp,Lille,0,1.2,Poederlee; Zielsestraat/Heide (120m afw stuw FC mtp 292800),51.22986,4.85131,WGS84,100,213435,183707,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21778308,2017-06-13,transect monitoring,TR292800.1,LAAKBEEK,BE,Antwerp,Lille,0,0.65,Poederlee; Zielsestraat/Heide (120m afw stuw FC mtp 292800),51.22986,4.85131,WGS84,100,213435,183707,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21910492,2020-05-13,transect monitoring,TR292800.1,LAAKBEEK,BE,Antwerp,Lille,0,0.5,Poederlee; Zielsestraat/Heide (120m afw stuw FC mtp 292800),51.22986,4.85131,WGS84,100,213435,183707,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449370,2009-08-05,transect monitoring,TR292800.2,LAAKBEEK,BE,Antwerp,Lille,0,0.7,Lille; Rolleken; opw Rollekensbrug,51.26795,4.83768,WGS84,100,217666,182728,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21583538,2012-08-14,transect monitoring,TR292800.2,LAAKBEEK,BE,Antwerp,Lille,0,1.2,Lille; Rolleken; opw Rollekensbrug,51.26795,4.83768,WGS84,100,217666,182728,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21778309,2017-06-13,transect monitoring,TR292800.2,LAAKBEEK,BE,Antwerp,Lille,0,0.4,Lille; Rolleken; opw Rollekensbrug,51.26795,4.83768,WGS84,100,217666,182728,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21910493,2020-05-13,transect monitoring,TR292800.2,LAAKBEEK,BE,Antwerp,Lille,0,0.7,Lille; Rolleken; opw Rollekensbrug,51.26795,4.83768,WGS84,100,217666,182728,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449371,2009-08-05,transect monitoring,TR292800.3,LAAKBEEK,BE,Antwerp,Beerse,0,0.3,Beerse: Schrieken; volgen tot aan bos; beginnen +/- 250m opw brug,51.30071,4.82799,WGS84,100,221307,182029,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21583539,2012-08-14,transect monitoring,TR292800.3,LAAKBEEK,BE,Antwerp,Beerse,0,0.2,Beerse: Schrieken; volgen tot aan bos; beginnen +/- 250m opw brug,51.30071,4.82799,WGS84,100,221307,182029,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21777348,2017-06-01,transect monitoring,TR292800.3,LAAKBEEK,BE,Antwerp,Beerse,0,0.5,Beerse: Schrieken; volgen tot aan bos; beginnen +/- 250m opw brug,51.30071,4.82799,WGS84,100,221307,182029,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21910494,2020-05-13,transect monitoring,TR292800.3,LAAKBEEK,BE,Antwerp,Beerse,0,0.5,Beerse: Schrieken; volgen tot aan bos; beginnen +/- 250m opw brug,51.30071,4.82799,WGS84,100,221307,182029,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449981,2009-08-04,transect monitoring,TR297000.1,PLATTE BEEK,BE,Antwerp,Lille,0,0.6,Lille; Dingdongen; beginnen hoek weiland,51.24727,4.84701,WGS84,100,215370,183394,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21585743,2012-09-20,transect monitoring,TR297000.1,PLATTE BEEK,BE,Antwerp,Lille,0,0.5,Lille; Dingdongen; beginnen hoek weiland,51.24727,4.84701,WGS84,100,215370,183394,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21778842,2017-06-14,transect monitoring,TR297000.1,PLATTE BEEK,BE,Antwerp,Lille,0,0.2,Lille; Dingdongen; beginnen hoek weiland,51.24727,4.84701,WGS84,100,215370,183394,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449982,2009-08-04,transect monitoring,TR297000.2,PLATTE BEEK,BE,Antwerp,Lille,0,0.7,Lille; Steenrijen; in haakse bocht rechtdoor; 100m veld in gaan; beginnen rechterhoek weiland,51.25296,4.85230,WGS84,100,216005,183759,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21585744,2012-09-20,transect monitoring,TR297000.2,PLATTE BEEK,BE,Antwerp,Lille,0,0.4,Lille; Steenrijen; in haakse bocht rechtdoor; 100m veld in gaan; beginnen rechterhoek weiland,51.25296,4.85230,WGS84,100,216005,183759,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21778843,2017-06-14,transect monitoring,TR297000.2,PLATTE BEEK,BE,Antwerp,Lille,0,0.4,Lille; Steenrijen; in haakse bocht rechtdoor; 100m veld in gaan; beginnen rechterhoek weiland,51.25296,4.85230,WGS84,100,216005,183759,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21449983,2009-08-04,transect monitoring,TR297000.3,PLATTE BEEK,BE,Antwerp,Lille,0,0.6,Lille; Gierle; Oude Lillebaan; opw brug,51.26111,4.85367,WGS84,100,216913,183849,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21585745,2012-09-20,transect monitoring,TR297000.3,PLATTE BEEK,BE,Antwerp,Lille,0,0.4,Lille; Gierle; Oude Lillebaan; opw brug,51.26111,4.85367,WGS84,100,216913,183849,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21778310,2017-06-13,transect monitoring,TR297000.3,PLATTE BEEK,BE,Antwerp,Lille,0,0.5,Lille; Gierle; Oude Lillebaan; opw brug,51.26111,4.85367,WGS84,100,216913,183849,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396207,2008-08-25,transect monitoring,TR299000.1,GROTE CALIE,BE,Antwerp,Kasterlee,0,,Lichtaart; Achterlee; 120m afw Broekloop beginnen,51.23165,4.87283,WGS84,100,213644,185209,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21543247,2011-09-15,transect monitoring,TR299000.1,GROTE CALIE,BE,Antwerp,Kasterlee,0,1,Lichtaart; Achterlee; 120m afw Broekloop beginnen,51.23165,4.87283,WGS84,100,213644,185209,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781326,2017-07-26,transect monitoring,TR299000.1,GROTE CALIE,BE,Antwerp,Kasterlee,0,0.7,Lichtaart; Achterlee; 120m afw Broekloop beginnen,51.23165,4.87283,WGS84,100,213644,185209,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21924510,2020-09-07,transect monitoring,TR299000.1,GROTE CALIE,BE,Antwerp,Kasterlee,0,1,Lichtaart; Achterlee; 120m afw Broekloop beginnen,51.23165,4.87283,WGS84,100,213644,185209,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396208,2008-08-25,transect monitoring,TR299000.2,GROTE CALIE,BE,Antwerp,Kasterlee,0,,Tielen; Balderij; 100m afw waterput beginnen,51.25031,4.91788,WGS84,100,215742,188340,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21543248,2011-09-15,transect monitoring,TR299000.2,GROTE CALIE,BE,Antwerp,Kasterlee,0,1,Tielen; Balderij; 100m afw waterput beginnen,51.25031,4.91788,WGS84,100,215742,188340,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21781327,2017-07-26,transect monitoring,TR299000.2,GROTE CALIE,BE,Antwerp,Kasterlee,0,1,Tielen; Balderij; 100m afw waterput beginnen,51.25031,4.91788,WGS84,100,215742,188340,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21924511,2020-09-07,transect monitoring,TR299000.2,GROTE CALIE,BE,Antwerp,Kasterlee,0,0.15,Tielen; Balderij; 100m afw waterput beginnen,51.25031,4.91788,WGS84,100,215742,188340,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21396209,2008-08-25,transect monitoring,TR299000.3,GROTE CALIE,BE,Antwerp,Turnhout,0,,Turnhout; Zevendonk; Kapelweg; begin opw brug = mtp 300200,51.28369,4.94711,WGS84,100,219472,190352,EPSG:31370,Belgian Lambert 72
Event,en,https://creativecommons.org/licenses/by/4.0/,VMM,http://www.inbo.be/en/norms-for-data-use,https://doi.org/10.15468/8e9te4,VMM,"VMM - Inland water macrophyte occurrences in Flanders, Belgium",21543246,2011-09-15,transect monitoring,TR299000.3,GROTE CALIE,BE,Antwerp,Turnhout,0,0.6,Turnhout; Zevendonk; Kapelweg; begin opw brug = mtp 300200,51.28369,4.94711,WGS84,100,219472,190352,EPSG:31370,Belgian Lambert 72
